UserId,ScreenName,EnglishScore,UniversalScore
109468776,AnjaliDa5,0.19,0.12
265631112,MFeltss,0.13,0.13
775730614158888961,aysoes,0.14,0.07
2189165262,CamWill_,0.12,0.06
975137269,TimOLeary9,0.07,0.09
385708587,HollyOntis,0.3,0.18
344221955,goatierrez,0.18,0.13
538680200,DuddyChris,0.24,0.24
3294933947,IAmJonFox,0.12,0.08
783712800,RC3_All_Day,0.14,0.21
725096282,katerinarose_24,0.16,0.03
350938626,GrffnAlx,0.16,0.14
760585650089451520,whyistheFBIhere,0.09,0.13
450908906,robertpls,0.08,0.08
450498350,greer_lexi,0.22,0.22
466916993,matt_severance,0.08,0.04
2719816449,idgafkayy,0.3,0.34
836109713746051072,gadu0986,0.7900000000000001,0.7878337355686594
782748116,Jimsanity123,0.1,0.1
2212119978,deadbyrd__,0.16,0.11
492330913,LockDown_Lopes,0.21,0.2
307095149,bayshelby,0.36,0.27
325155982,Lydic73,0.13,0.07
732052016,LynseyWoodson,0.19,0.09
1367966838,Adrian_Mijangos,0.12,0.04
3073320543,nstrrA,0.12,0.08
3119181702,andibraeuer12,0.12,0.03
345025105,j0rNicholas,0.17,0.13
3317429787,otikkiyousofine,0.23,0.11
977428868,churchboyslo,0.09,0.15
37782953,_Coodles,0.1,0.14
1637580061,oMarketingBlogs,0.49,0.37
334846344,cassidyovaska,0.21,0.15
3096908629,collin_ms,0.24,0.08
3649461854,spkrofthishouse,0.22,0.16
3948238813,sebastiantoon2,0.25,0.07
445634076,jayyessb,0.09,0.1
1658931079,tt38d_,0.12,0.08
799037406695526400,madisendean3,0.18,0.27
59544372,curran97,0.15,0.07
1291887902,Gracet032,0.21,0.14
833855552,iRettros,0.17,0.12
866794429,maakkk23,0.04,0.07
2224267269,tylerrstarkey,0.18,0.16
2244675805,BIGBODYNAJI,0.27,0.41
738988184055353344,kpickleee,0.16,0.07
2477091812,Johnaitken99,0.14,0.08
2820392436,JasonAmico,0.16,0.14
178874635,ColeHarbaugh,0.15,0.26
115191328,_christinadev,0.24,0.18
226414587,A_Pro2PointOh,0.11,0.04
390543867,NCulkin27,0.13,0.03
748036426827194368,Dabstann,0.12,0.03
4194977598,unfairmaiden,0.14,0.19
2956907100,armelaaa_,0.21,0.1
2235005424,Jacob_abramson0,0.19,0.16
1206313315,probsriley,0.19,0.17
1084882338,thebrianoh,0.16,0.18
3011362095,its_khaal,0.14,0.11
1869342397,issagHolianleo,0.1,0.11
735990486,sarinahmargaret,0.34,0.29
1607429257,Clancymikke,0.18,0.18
2206040350,BaikChristy,0.22,0.18
822880933594341377,jack_farver,0.08,0.06
2274654052,BlueOceanRobot,0.61,0.56
2964380077,FrangellaGianni,0.2,0.11
778106667410001920,nicolermcmath,0.27,0.27
2886208917,hassle_hoffman,0.17,0.12
1902407906,jaynafedor,0.2,0.16
394294258,liluzisusie,0.11,0.12
2430867097,madihvll,0.22,0.22
347486651,SydneyyLynn,0.14,0.14
989910763,BigJarbo,0.07,0.03
15149899,jgitchell,0.27,0.29
414336260,scobes,0.23,0.16
989119562,Cemporda,0.38,0.35
1538938842,roma_mi_7745957,0.54,0.44
3195883372,shana59430,0.13,0.1
612370338,lyssvercetti,0.12,0.1
2188979124,LilHertz_,0.16,0.15
375595044,queenbeescity,0.33,0.42
1163604091,MoonDontGlow,0.21,0.12
2298214291,AnexusRuiz,0.19,0.24
2914939527,2320Le,0.25,0.09
28096144,JaneHeitmann,0.39,0.38
2682734562,C_Obel,0.48,0.29
450769690,Brandon99c,0.09,0.05
935325143542484999,Slim__Reapers,0.45,0.27
179798339,renecline24,0.11,0.06
3256211142,AshtinLarold,0.31,0.21
755091254,TheRealRPJ,0.23,0.28
524841499,nicholastbrad,0.25,0.27
3426728086,melaynneb,0.1,0.12
1864604119,beaupiedd,0.11,0.09
2633591914,rivoltx,0.29,0.14
1537432141,anthony_owens16,0.21,0.1
1952970564,luke_mcananey,0.24,0.12
267044653,delangeleo,0.5,0.36
391031273,MadisonWetli,0.22,0.1
1681407829,RualesTomas,0.14,0.13
2968700537,ninahyman,0.22,0.04
287435623,lilmez5,0.12,0.02
3413354381,parentsNaction,0.47,0.41
2860160052,shivhpatel97,0.32,0.27
3299924382,screweduppint,0.28,0.22
2543826262,audreychambzz,0.28,0.33
412017129,ImYoungKhalifa_,0.21,0.13
2870968162,marcoflores44,0.22,0.12
3093440907,DuffLiv,0.25,0.08
438849301,ImKennyGee,0.16,0.06
589425471,VapnFagan,0.41,0.31
782549951939248128,garrettcolemann,0.22,0.12
1102760238,ben_lehmann,0.1,0.14
233774487,linda_401,0.1,0.12
708404969,Thehayleylynn,0.17,0.09
27549306,RallsInNC,0.35,0.37
880601787992084480,Rewinded_,0.2,0.18
1643576130,EMcAlice,0.23,0.2
490927394,CamWilkowski,0.07,0.01
3611914994,Sayward_G7,0.16,0.08
286398407,sierralunaaa,0.16,0.11
178008331,KaseyAlexisHart,0.15,0.1
877752140806205441,our_fan_favs,0.615,0.54
376825879,natleexoxo,0.23,0.1
503959795,RobbieBailey01,0.06,0.04
4884419331,MireiaMata_DGI,0.43,0.45
3347212857,caitlinnardella,0.37,0.19
886716074124816389,xWyatt,0.26,0.27
915400471199674368,thisisheadass,0.24,0.21
892664111040999425,EUGENICSgb,0.22,0.14
574773960,Give_ita_Schott,0.13,0.08
358224234,mckd1230,0.22,0.16
25567010,vicko13,0.28,0.3
301226085,Filippo_schiavo,0.16,0.07
161470080,tiffanyamber196,0.23,0.09
257754136,ericamorganmet,0.12,0.03
516904050,stellybellyxo,0.17,0.17
329032754,Degiac71,0.1,0.08
1317478868,DuncanMcG_,0.11,0.04
339146745,mikayla_workman,0.25,0.15
287368572,yung_lightstone,0.22,0.1
885210459615354881,fayglo,0.24,0.28
633200339,GabbyKokesh15,0.13,0.09
402967526,LivRauso,0.1,0.03
261919482,TweetsYouCraven,0.15,0.08
2907836894,TyKott5,0.16,0.15
2557709442,aj_padilla0_o,0.13,0.06
928072756775800837,mariatweetsgood,0.37,0.43
164836593,juuliathornton,0.22,0.13
2193911957,JayWells22,0.08,0.06
732134934597378048,fabuiosityLIVE,0.27,0.18
500322136,_Zacharzuk,0.19,0.04
1597742912,DilonBaker,0.16,0.07
2153703064,maggmccall,0.08,0.07
423352077,Splig_,0.13,0.08
2840794072,_bkcgv,0.1,0.07
345599848,liyonce69,0.12,0.14
190089455,alldaydevonrae,0.17,0.2
2465510995,ConnerWeidman,0.16,0.03
3681028276,EPRaider25,0.09,0.08
1238101800,LizzBarnes2,0.22,0.2
1672077864,branmuffln,0.25,0.17
4165154237,mahlovus,0.2,0.09
9068042,buckwriter,0.53,0.38
810857694408167424,DrSaltEliquid,0.47,0.5
2261568187,ZGlon,0.22,0.13
1031110706,jaylynmckenzie,0.16,0.15
3054694462,chel_sea17,0.18,0.16
703475442427174912,jessedailylife,0.37,0.29
2774063080,mainolfi12,0.12,0.15
2464960984,miIknae,0.29,0.28
2277156601,eissa_sami,0.28,0.23
1923048720,oG_Swavy,0.3,0.15
2329567813,not_tylercrowel,0.07,0.02
718076997,dimitraa0,0.16,0.15
1406550091,harleyfenley,0.3,0.16
585827880,nicklov44,0.13,0.06
3035107654,drakeholcomb719,0.14,0.23
1662688692,Rspence35,0.13,0.15
222821013,ZoeMontee,0.09,0.04
1576792868,doreen_zhao,0.12,0.11
2602593330,torrenpellant5,0.23,0.22
2436101411,Jc15codyJc,0.22,0.22
3053745709,kyledoh99,0.16,0.13
457178497,JacksonParker_,0.09,0.18
748540776,notCmo,0.2,0.13
702056483408650240,xaygraz,0.16,0.06
449932855,dammnlyssa,0.18,0.07
2225280979,DonBurton3,0.63,0.42
572456844,jennafutterer,0.09,0.07
3830654232,kinganthonyiii,0.23,0.05
3195282255,TheCarlyMarie,0.26,0.05
905208963964125185,patricksmed,0.07,0.1
929655813618069504,Xxpenis69xX,0.21,0.16
139714471,jackyluxury,0.56,0.39
392202568,makemetime,0.21,0.07
2222009796,oceansideviews,0.2,0.1
985851812,ayoquentin,0.09,0.09
1656892106,OhShit_G_,0.27,0.25
1624080757,jessploof,0.15,0.07
180961193,caterijulia,0.3075,0.13
233028926,Dom_Walter,0.48,0.5
158649565,paulicortes,0.2,0.1
822872661936193536,kayleighbeets,0.26,0.1
3067282837,ILoveQuickTrip,0.24,0.14
2890797818,guywithglasses_,0.12,0.11
1320702824,mhylback7,0.13,0.07
1534277365,KristianAlvaran,0.09,0.02
890974822423027712,Benofkessler,0.26,0.19
1614241830,Jared_Duran,0.22,0.27
848484919378673664,peytonlerickson,0.18,0.23
31003371,narcpalermo,0.13,0.11
1339505846,jrcohen19,0.18,0.05
1187465534,RaeAmazing,0.2575,0.23
1730655349,p_allennn,0.31,0.4
2577858624,ruplecollin,0.36,0.28
2185716780,kayydigzz,0.24,0.08
597679667,Ren_Rizaj,0.04,0.02
917480426,sean_garrett12,0.1,0.06
838771579,yourlegendnews,0.41,0.22
251880253,BeeCon97,0.22,0.13
747816355,unkindless,0.39,0.42
579420204,murleyalex,0.23,0.24
1109484596,jakerv97,0.13,0.1
3189134996,clarian_jade,0.32,0.29
862299199,Tayia_Leza,0.12,0.14
405049558,nicoleetullo,0.11,0.14
594956321,cody_leichnam,0.2,0.17
2509353819,masongentry00,0.14,0.1
112707428,ikbenmama_twits,0.46,0.5
823630334382211072,thiccassbutt,0.26,0.11
562413002,joeydestefanoo,0.32,0.32
1138620996,Chancedinger_3,0.21,0.17
4383764357,mikecharp,0.22,0.25
1390554824,sarahbbbbb1,0.15,0.13
2864197155,RichiePaulding,0.11,0.23
438506264,jennnyv19,0.31,0.15
242544252,bailey_kahl,0.1,0.11
769298332405465089,hon3y_bun_,0.14,0.2
383909694,Nate_Paz,0.18,0.09
3316489785,yasmiinnnx3,0.21,0.03
410339876,JWizard007,0.09,0.14
572096964,jhandfield61,0.08,0.03
758027840,kendra_pinaire,0.21,0.18
417543534,zachrafalski574,0.1,0.07
490769138,BryceWarriner,0.05,0.14
1036077025,emilyburchy,0.07,0.11
593977279,lolimsummer,0.24,0.07
2262233416,Vcool360,0.14,0.17
2233731234,emilyyclairre,0.16,0.1
33725929,jjessicaah_,0.07,0.12
1267588220,frenchmatt1,0.13,0.08
841575998369878016,clare_a_green,0.19,0.16
598409576,baileycreson,0.34,0.35
2455796502,crystalmeth___,0.34,0.33
342486725,Scarletfan23,0.07,0.05
101535889,JustinDLeee,0.22,0.12
399181205,paigereinert,0.2,0.2
574890460,lilly_coxx,0.36,0.14
558019888,MEkdeshman,0.17,0.08
282881034,Cxcainan,0.15,0.1
2370794574,_ashytoes,0.09,0.13
734067793,Diehleo,0.14,0.08
743869396024696832,larissaashelton,0.32,0.34
2806632450,jbullock_21,0.13,0.07
515810804,J_Foley5399,0.19,0.23
274204464,taylor_linzy,0.1,0.02
410626310,Emily_Stine,0.23,0.11
1535439974,memphiskitten,0.25,0.1
1470182408,Frassinone41,0.13,0.1
2839139783,tylor_arnett,0.26,0.19
3008766110,Javiboysavage,0.2,0.03
450254570,hannahnicole62,0.25,0.32
325867599,PaigeHyland1,0.53,0.33
765867854,mariasofia_14,0.2,0.18
1547263116,allymeh1,0.24,0.08
564776646,echohelena,0.41,0.26
219115079,mesamphetamine,0.2,0.2
2159180680,dillonslayss,0.15,0.11
940177148,614Dean,0.06,0.05
455389486,Sarahcarbone5,0.19,0.14
2344602240,Matthewkoebcke,0.12,0.15
411022016,CraigZollner,0.06,0.15
31629499,erinsalleeee,0.21,0.08
2416607380,dacheech_,0.18,0.07
1580612724,Hannahcfuller,0.27,0.18
3941913573,cohsafeharbor,0.53,0.29
1666318904,jdavis2801,0.25,0.24
787432530815299584,_Swaghamer_,0.19,0.17
2270888623,jakedaniel28,0.1,0.2
1626313656,Astr0Natt,0.2,0.08
36888776,MaxChase_,0.04,0.07
2218477711,reslerjc,0.3,0.16
926632130,carol_watsonn,0.25,0.34
2209930939,itsayeeejay,0.17,0.09
2249564828,literallyemilie,0.26,0.16
2899428417,Marav_Cataha,0.23,0.14
1387984561,BestVapeJuice,0.33,0.18
396345041,metcalfgavin,0.05,0.07
375959180,kbalesofhay,0.14,0.08
2718291197,morganwilcxx,0.25,0.38
2971907404,Kaufmannnn96,0.04,0.08
4343420661,anthdere,0.25,0.26
624020086,Clarktheshark9,0.22,0.17
189967507,2HOLTZ,0.27,0.17
49277707,NinCaptain,0.39,0.28
380666875,danikalee123,0.33,0.38
336040124,reidy_tweety51,0.21,0.17
879340712,nick_adams14,0.09,0.1
847640403989872641,nagander14,0.28,0.11
741809606,CHLOROFORMIZE,0.15,0.05
751630998643744768,Impetrating,0.4,0.32
3134694839,TLo_49,0.12,0.05
2732933075,destodavis,0.16,0.19
2474853206,adrianaccook,0.09,0.04
1698565790,callan_madden,0.09,0.09
159985529,Imast222,0.16,0.14
767173736810151936,DaryckT,0.1,0.19
909126681365016576,KOURYSTRISKA,0.35,0.29
480960789,ImJustJace,0.45,0.3
956190084,carlifries00,0.16,0.03
2573923564,BekkaBeLIT,0.21,0.09
2880021790,milkshakesart,0.33,0.15
2614867025,nicolekoury1,0.37,0.32
749425692819857409,carismajanae,0.27,0.2
706547109579890688,westonsdoobie,0.37,0.3
1067298588,Fonzorelloe,0.12,0.11
272249897,ZackTexas819,0.21,0.2
1445425376,dewittdoug5,0.04,0.05
237026586,victoriabauer1,0.07,0.08
277615051,xlauramanuela,0.31,0.21
2980188160,sf_hugh,0.14,0.23
1322681312,_Jordaannnn_,0.13,0.06
2475459079,JohnnyKlim,0.14,0.1
809166103247089664,siobhannrodgers,0.21,0.05
2293088477,natiddie,0.23,0.09
1516394018,vsFigure,0.21,0.18
2255955024,imyourdilEMMA,0.32,0.19
2926329388,BecirovicHaris,0.15,0.11
232985099,pmalshakov,0.21,0.2
2829178872,mendezvanessa11,0.2,0.17
592841000,Pattyrick_Regal,0.07,0.01
385025945,AbbieElizabeth5,0.28,0.1
442353727,ThatKiddCassidy,0.15,0.1
1584184568,amciborski,0.14,0.2
803219834205077504,swinefluke1,0.34,0.13
727966201079566336,zzznats,0.32,0.41
935977937618251777,LivityR,0.72,0.71
1406311645,urbestkoreangrl,0.09,0.05
460159549,DeanPratt3,0.15,0.09
760368874424504320,muirrrrr,0.12,0.03
770764508,andylbraz,0.19,0.11
838960610,Creoshaa,0.2,0.08
855066877,brittanyrangerr,0.11,0.08
2239895438,douguIar,0.05,0.02
2356778382,maurrmiller,0.22,0.24
2291779418,shalstead_,0.38,0.2
1885149163,lexustaylor05,0.17,0.2
3696040999,Quailen_,0.34,0.43
401461259,hannahyelanich,0.33,0.23
1253011087,Nathan_btw,0.26,0.1
1468409893,Tosten_P,0.19,0.13
491626490,Jordan_Booo,0.19,0.09
3440313436,onss29c,0.21,0.25
132007181,ABTheThief,0.33,0.24
701584813854212097,xomugh_,0.14,0.26
853506680,NickCavenas,0.17,0.08
3105782449,WCIA3Eades,0.23,0.26
239989810,joemschroeder,0.08,0.13
561493832,m_rose98,0.17,0.11
2426496134,Tanner389332,0.19,0.06
618300971,_leosmart,0.17,0.13
2280813294,macie_lanae,0.41,0.2
3058063018,AlyssaBerson,0.2,0.17
217807629,ShootNowPhoto,0.15,0.14
929446676825219072,goddammitmik,0.18,0.15
393757211,spanglerzach,0.15,0.21
209524111,leeuw72,0.39,0.26
2409164731,ohshit_itsnat,0.22,0.23
1188681559,kayleexjo,0.18,0.22
1370510802,__madison___,0.22,0.11
607512046,louiseanneboyle,0.3,0.18
902512807069048832,Jasminecase_,0.12,0.07
3044439408,calebcarrillo22,0.13,0.12
47170353,taylercali,0.13,0.08
2361781098,mshanab917,0.13,0.15
2730769354,tiffanysewell_,0.21,0.02
2374089906,jarrettgreenn,0.21,0.17
377608234,CJDicarlis,0.26,0.14
1281913207,britty_tittay,0.23,0.15
4114581074,amberkoppp,0.21,0.1
2920730097,TrunGaming,0.27,0.2
1449813702,julietbukin,0.28,0.43
1329783559,JamesMooreTV,0.22,0.19
427907785,KrabbyPatti_,0.21,0.12
2757744028,luccagorizia,0.35,0.25
482192581,BrennanJMullins,0.06,0.09
2460885477,chloesimunek,0.2,0.13
3719126363,jbrownell00,0.14,0.08
717873544168923138,britburdge,0.06,0.06
594146327,graziebocciaxo,0.18,0.17
833506052,ChxldishSinatra,0.11,0.05
2833432320,KaleiNichole,0.35,0.3
883585878,babyjweij,0.12,0.04
770846430139342848,nalani_fautsch,0.3,0.27
3041239714,gracieriggannn,0.21,0.11
793835953261572096,liamdougherty12,0.21,0.15
1353185052,BellaButler44,0.15,0.14
1177136526,cameryn_piwowar,0.19,0.14
2286427239,Han_045,0.26,0.16
335923624,AnthonyRosales3,0.08,0.04
802704242784014336,gucciquart,0.2,0.15
2967321058,DavoBliss,0.47,0.45
454585559,claudia_j13,0.14,0.14
2315739182,David_Blake13,0.12,0.09
2506480195,NoChillPosts,0.52,0.54
328079227,ellewestxx,0.24,0.1
1033687484,Thatkid_Devon,0.09,0.14
433803948,itskylerr,0.39,0.21
3360918142,WTFPrankVids,0.44,0.42
2589408725,mykalashook,0.2,0.19
796353395649028100,GoIdDiggerPrank,0.37,0.48
974624352,drunksixthgrade,0.43,0.46
3053275452,MauryVideos,0.47,0.46
1518669367,_mariahli,0.31,0.18
2681745729,brendanzink2,0.21,0.21
151749487,melvinlikesyou,0.2,0.1
126738247,notcasee,0.1,0.06
2885937478,Jordynlaing,0.23,0.19
3936504372,Kushtys,0.21,0.26
308245248,xKID_X_KARMANx,0.24,0.16
743329471,Ebennzz,0.22,0.15
87585065,TheJewishFro,0.14,0.06
935717881454542849,bellegoodrichh,0.48,0.51
173072734,sarahhelizz,0.26,0.14
864263162836733952,saraahhbrock,0.08,0.16
830617526912561152,laaaayyla,0.14,0.04
383572754,beanznriceee,0.39,0.36
24620016,v_russell96,0.17,0.12
1354998726,lee1995_,0.15,0.07
1272816282,rileeeyparker,0.24,0.07
2259315967,xoangelicaxo,0.23,0.19
4827270252,djokicchristina,0.29,0.06
357892871,_ReillyCyrus,0.18,0.17
261012167,kusiakattack,0.2,0.22
816254702878859264,camkotowski,0.24,0.15
2562543851,agarth80,0.25,0.28
707358086542057476,isabellah28,0.34,0.25
4826706324,jdean_17,0.1,0.11
936023047382884352,vapedaddyo,0.7219999999999999,0.789786602042752
396339076,VictoriaValadao,0.09,0.05
392298367,DaniAugustt,0.47,0.36
807053118,IanEvangeliste,0.11,0.08
934054441975721985,WesleyRPlay,0.54,0.53
2915344883,trace_watkins,0.22,0.14
578792614,DylanHuber51,0.07,0.05
626253429,_jamescory,0.1,0.05
96427979,KoedyBaxter,0.13,0.05
4801058475,masonenks,0.22,0.18
861619420254265344,SnDecoys,0.56,0.45
3057364562,MaginMaginl,0.19,0.15
2552925494,emilykk135,0.2,0.18
801452338435289088,crpetersenn,0.29,0.26
1447272769,tanner_speer1,0.2,0.16
63599649,Skankrah,0.12,0.11
1431515130,AlexanderTarryn,0.24,0.2
2764431363,ayejaydevine,0.11,0.1
756936462852100096,oorlellen2,0.5,0.4
2325767437,syversenn_17,0.2,0.13
4777780528,vic_mitchell13,0.11,0.04
3094964809,michael_yeets,0.26,0.14
3095479139,eastonbranchh,0.23,0.16
769772208726036480,gramfrench,0.16,0.26
3708002653,waitthatsfaith,0.24,0.16
498337255,WSPF1,0.09,0.04
2957583479,aidabojicc,0.33,0.4
2324570150,Lrmillerr,0.14,0.13
540105589,BradenMajewski,0.21,0.07
513403850,Sully1215,0.11,0.12
3370468061,xVewg,0.2,0.15
311635179,izzybloomquist,0.36,0.32
1569055502,JsSimmons33,0.11,0.07
2300322997,AustinFlora3,0.17,0.12
1599840336,Nick_Stanky,0.14,0.14
1525848193,animarkarian,0.27,0.39
64346991,ohzeke,0.17,0.15
1614055794,mikayladutton_,0.19,0.11
1478574432,marixxok,0.26,0.18
860770303,christian71600,0.2,0.24
4323200488,_matthewfino,0.1,0.14
2265841487,404PREZ,0.17,0.21
412054245,iRockPJs,0.03,0.1
3138148466,sydney71177185,0.39,0.19
727523514291376128,SebaJaen39,0.18,0.08
17489099,ImSoSarah,0.4,0.45
2178627298,sllogo,0.21,0.19
2250923406,ambuuud,0.12,0.1
836387663330562048,ca_evi,0.09,0.15
1360428841,abbeyxdaley,0.23,0.27
719444540,__bwr,0.08,0.09
894706740071194624,ELEANORNORIGBY,0.44,0.25
443308879,thatsojobin,0.13,0.18
515074313,Connelly_Inc,0.12,0.1
4118507714,prollyjoshua,0.25,0.3
498558474,xavierjoven1,0.21,0.13
792105797907943424,maee_grace,0.25,0.17
415185628,kmschwrtz,0.15,0.11
721909867548532736,kiewatanababe,0.24,0.18
603248843,ktxc123,0.34,0.25
1072581978,Medinaa_l,0.14,0.19
716667313,JDOOLING31,0.2,0.18
1881389754,Chase_LancBBK00,0.19,0.11
1450476588,HKando,0.13,0.14
3861653967,madisontherat,0.21,0.15
2227674649,Brianna_Mears,0.26,0.28
331999793,iliketoytals,0.2,0.19
433953295,timjurgens17,0.23,0.21
286488869,KristenPapitto,0.18,0.19
3108186987,jordanpippins,0.13,0.11
1679464130,GROVERLIAM,0.27,0.22
2217075691,madi_mcshane,0.11,0.05
4757091388,1YoungAbuDhabi,0.13,0.07
254697269,Dorsa_Gilani,0.14,0.13
2555496043,EricB_20,0.11,0.06
542176162,sophiaold22,0.1,0.05
2476427404,thenames_guerc,0.05,0.09
2177353930,vlctorladelgado,0.14,0.06
355959644,DeguireCaroline,0.19,0.06
4727627908,xkelzs,0.26,0.11
919694546954366977,xxcuse666,0.12,0.07
614811800,haley_piper,0.1,0.13
853329720,Timmy_McGrath,0.15,0.14
3923478994,j_bailey_klein,0.19,0.15
1129850426,BonerShrimpson,0.17,0.16
2432281529,Etrowlannn,0.1,0.1
1370825203,Taylor_Calhoun7,0.16,0.11
895828396105646080,namhyvng,0.36,0.22
541178279,TaylorRicard,0.1,0.05
712059417987031040,claudiawallacee,0.27,0.16
3177941897,NickFrascello,0.2,0.15
755464039,JaylonTylerr,0.42,0.21
1529076709,erik_mccarthy98,0.09,0.02
1666567872,its_abi_,0.12,0.07
883445928,drinkfallhealy,0.29,0.24
1025912390,imthepretender_,0.06,0.09
2289087839,SethUniversity,0.13,0.24
320003554,itsmebedhead,0.3,0.27
398391707,AJ_Younes,0.12,0.06
1329107904,meredithpeckham,0.29,0.17
635579033,Amac_16,0.12,0.16
1687425756,HustleRebounder,0.34,0.24
237914244,sam_hartless,0.2,0.14
1626854208,jordanaj18,0.1,0.02
726807111380832257,DeeMonkey_,0.19,0.06
879646794,lifeaskelly,0.14,0.05
1147022168,connorcorlett9,0.11,0.1
769340970844446721,bevange23,0.15,0.14
420856658,CBANK_,0.12,0.02
1541681244,reagan117,0.16,0.21
950577271,ryanclinton10,0.12,0.08
2878887870,lindseyy_2,0.23,0.07
2319201458,ryansugly,0.36,0.25
4244395215,HeyxMph,0.15,0.17
263894992,akclise7,0.23,0.09
927081515304890368,filthyf52052280,0.24,0.29
146276902,joeverone,0.08,0.03
2274902617,steveQuiche,0.21,0.25
3051734423,Alexkayallday,0.2,0.11
504158194,HaykKosaian,0.22,0.19
628666334,ssh1000,0.07,0.06
421492723,KusayBrad,0.06,0.01
3341761341,Jstouttt,0.1,0.09
732069662,steph_busch,0.14,0.09
606971836,Wesley_8223,0.38,0.14
828714513469886464,c00lerbythelake,0.08,0.07
877958796,Karli_Selzler,0.16,0.08
618842424,izzylovesmugs,0.18,0.17
612337518,AliLynds27,0.29,0.13
4803673230,platiinumputa,0.17,0.17
2736816909,pczalazar,0.17,0.13
3135543461,kellyrk_,0.37,0.23
2770293469,_nuved_,0.12,0.11
317970692,actuallynotkt,0.17,0.18
1963613154,_catarinaloren,0.33,0.34
936063505572167681,ChrisSa09573005,0.48,0.42
3085420761,ogGrizz_,0.24,0.13
2936559869,_portertaylor,0.14,0.08
478894299,dturck3,0.06,0.13
415204408,Colinlong99t,0.13,0.13
1478216731,TrevorJohn108,0.15,0.04
1571594342,jordan32499,0.13,0.06
163348054,J_Goooodies,0.14,0.17
2981428475,tgrimes03,0.11,0.09
2922931662,maxmeguschar,0.3,0.19
1925362081,johnmoeller_,0.13,0.15
3224807688,ffamicom,0.22,0.08
3039765064,zoster21,0.17,0.07
3299927792,nadiatovar91,0.13,0.12
857285478,Batterbans,0.05,0.05
917482967450181632,FishbackHunter,0.6266666666666666,0.65
2897337381,LuciWichert,0.21,0.29
936067873302294530,JuneMcIntyre16,0.55,0.59
3453305354,evan_sab_,0.11,0.09
2934630556,PratsonLuke,0.05,0.14
1495785913,Hmoon1218,0.44,0.23
709600284,EmilyWydra,0.16,0.1
1334922956,fk5__,0.14,0.19
39161779,GageSwann,0.17,0.15
61844182,DallasBush2,0.11,0.1
1230607615,theresa_0sborne,0.3,0.3
930872695,hanban_,0.22,0.1
1673758680,cashmoneyrissa,0.07,0.1
758321178,houvenerdam,0.33,0.18
2897797732,hannahhswansonn,0.34,0.29
2277819536,flacko_jordye,0.21,0.12
783314936038510592,hhardiman08,0.11,0.06
2903878946,Bm77Mason,0.27,0.09
410050190,yasmeeeen_f,0.54,0.45
404410713,more_chynna,0.3,0.13
3147155250,GirI_code_,0.58,0.63
934848317703577602,_YaBoyJoey,0.61,0.32
702824378111647744,ATown_Kicks,0.16,0.25
41339892,B4Concepts,0.58,0.57
4653213318,666cade,0.17,0.13
278366114,gilbertscott,0.36,0.35
513447024,libbycruz2,0.13,0.12
3017814158,JSG_05,0.24,0.21
800447986245378048,megmarch35,0.27,0.22
361882335,olivia_jardel,0.14,0.15
1256159726,joerose9898,0.11,0.2
1562239916,SturmanShyla,0.19,0.11
2514853283,LaurrrenKelly,0.34,0.37
2303700478,brianaalyn,0.18,0.27
1004333593,lucyr1201,0.24,0.23
2170262074,abbey_clark33,0.13,0.11
1041476802,_2shains,0.14,0.1
1483300471,JakeSmith0027,0.1,0.09
1650897006,shmendallll,0.17,0.12
735269306,Chloekarpy,0.23,0.31
1942949809,Wackkyyy,0.42,0.32
23031411,jasonmoose,0.16,0.12
366399795,barstoolkiernan,0.23,0.24
931838298041053184,Davidcooks221,0.24,0.21
416787700,Annie_Steele978,0.16,0.24
1695257744,duncantutt,0.23,0.23
887533189,chloe_anekstein,0.14,0.05
348751422,reallyhoffman,0.54,0.35
2159841536,skyevbryant,0.14,0.17
1110231697,RayGill7,0.16,0.17
810208010534461440,maaryyyxx,0.21,0.09
509638402,ihatesamaria,0.25,0.2
370504310,lilschlobby,0.26,0.18
432652061,JHabib10,0.07,0.03
2834720210,danskrtskrtsky,0.09,0.09
369884770,beyoncce34,0.14,0.15
2369396299,ItsWillieDe,0.2,0.16
2349426873,jtaall,0.16,0.06
894826424682426368,rileyrobertzz,0.13,0.15
1103246186,brujagoth,0.31,0.23
378701103,NateRob99,0.16,0.14
785281991654543360,gochiasswarren,0.11,0.08
705956227,MaddyMarieNash,0.29,0.14
588664006,izzygonzales05,0.16,0.19
3317597002,ColeKline02,0.33,0.35
2207596513,ppucixel,0.19,0.17
447674052,Sam_tiff,0.15,0.07
166321492,hawaiianshays,0.24,0.17
379283384,nitrosucc,0.07,0.01
623359493,NCBran,0.13,0.05
2535833046,EnsignBlake,0.2,0.14
544765787,brazil_guil,0.25,0.11
3061869862,triplett_megan4,0.13,0.03
2852705037,oNizma,0.34,0.27
1156125248,robert_keikoa,0.31,0.17
1881606415,youngjaebokk,0.33,0.39
2547000554,xjamiletx,0.32,0.14
798840199,yrnrilo,0.14,0.14
845348334114127872,NashRoda,0.11,0.15
381595589,hanna_bioni,0.16,0.03
4160953049,tiaraaalyese,0.27,0.29
1959918325,ChloeKoedyker,0.2,0.09
724417644,rkfeld_,0.06,0.01
780032038455877632,stephmazierski,0.16,0.03
3248114196,sarrrraahhh_,0.23,0.09
614615619,tylerstahley,0.17,0.11
